post,degrees,azimuth_degrees,wind_direction,run,timestamp,Wind Speed,concentration,distance
26.0,75.0,100.0,6.64,14.0,1955-03-29 11:20:00,14,3.1525,100
26.0,75.0,100.0,6.64,14.0,1955-03-29 11:20:00,14,0.9312,200
27.0,78.0,103.0,5.19,14.0,1955-03-29 11:20:00,14,7.536899999999999,50
27.0,78.0,103.0,5.19,14.0,1955-03-29 11:20:00,14,2.9488,100
27.0,78.0,103.0,5.19,14.0,1955-03-29 11:20:00,14,0.873,200
28.0,81.0,106.0,8.3,14.0,1955-03-29 11:20:00,14,6.3244,50
28.0,81.0,106.0,8.3,14.0,1955-03-29 11:20:00,14,2.0952,100
28.0,81.0,106.0,8.3,14.0,1955-03-29 11:20:00,14,0.6013999999999999,200
29.0,84.0,109.0,4.15,14.0,1955-03-29 11:20:00,14,7.362299999999999,50
29.0,84.0,109.0,4.15,14.0,1955-03-29 11:20:00,14,1.9594,100
29.0,84.0,109.0,4.15,14.0,1955-03-29 11:20:00,14,0.4268,200
30.0,87.0,112.0,4.98,14.0,1955-03-29 11:20:00,14,7.178,50
30.0,87.0,112.0,4.98,14.0,1955-03-29 11:20:00,14,1.6393,100
30.0,87.0,112.0,4.98,14.0,1955-03-29 11:20:00,14,0.4753,200
31.0,90.0,115.0,1.87,14.0,1955-03-29 11:20:00,14,5.4029,50
31.0,90.0,115.0,1.87,14.0,1955-03-29 11:20:00,14,1.6296,100
31.0,90.0,115.0,1.87,14.0,1955-03-29 11:20:00,14,0.4462,200
32.0,93.0,118.0,4.15,14.0,1955-03-29 11:20:00,14,4.946999999999999,50
32.0,93.0,118.0,4.15,14.0,1955-03-29 11:20:00,14,1.2222,100
32.0,93.0,118.0,4.15,14.0,1955-03-29 11:20:00,14,0.2425,200
33.0,96.0,121.0,1.45,14.0,1955-03-29 11:20:00,14,3.6375,50
33.0,96.0,121.0,1.45,14.0,1955-03-29 11:20:00,14,0.7081,100
33.0,96.0,121.0,1.45,14.0,1955-03-29 11:20:00,14,0.0485,200
34.0,99.0,124.0,5.39,14.0,1955-03-29 11:20:00,14,2.1146000000000003,50
34.0,99.0,124.0,5.39,14.0,1955-03-29 11:20:00,14,0.3783,100
34.0,99.0,124.0,5.39,14.0,1955-03-29 11:20:00,14,0.0290999999999999,200
35.0,102.0,127.0,2.7,14.0,1955-03-29 11:20:00,14,1.455,50
35.0,102.0,127.0,2.7,14.0,1955-03-29 11:20:00,14,0.4753,100
35.0,102.0,127.0,2.7,14.0,1955-03-29 11:20:00,14,0.0290999999999999,200
36.0,105.0,130.0,3.32,14.0,1955-03-29 11:20:00,14,1.8624,50
36.0,105.0,130.0,3.32,14.0,1955-03-29 11:20:00,14,0.1745999999999999,100
36.0,105.0,130.0,3.32,14.0,1955-03-29 11:20:00,14,0.0097,200
37.0,108.0,133.0,0.83,14.0,1955-03-29 11:20:00,14,1.4744,50
37.0,108.0,133.0,0.83,14.0,1955-03-29 11:20:00,14,0.1067,100
38.0,111.0,136.0,1.66,14.0,1955-03-29 11:20:00,14,1.1737,50
38.0,111.0,136.0,1.66,14.0,1955-03-29 11:20:00,14,0.0145499999999999,100
39.0,114.0,139.0,1.04,14.0,1955-03-29 11:20:00,14,0.6208,50
40.0,117.0,142.0,0.41,14.0,1955-03-29 11:20:00,14,0.36375,50
41.0,120.0,145.0,,14.0,1955-03-29 11:20:00,14,0.1358,50
42.0,123.0,148.0,,14.0,1955-03-29 11:20:00,14,0.1649,50
18.0,51.0,76.0,0.21,15.0,1955-03-30 10:30:00,15,0.02425,50
19.0,54.0,79.0,0.41,15.0,1955-03-30 10:30:00,15,0.1358,50
20.0,57.0,82.0,,15.0,1955-03-30 10:30:00,15,0.14065,50
21.0,60.0,85.0,0.83,15.0,1955-03-30 10:30:00,15,0.5335,50
22.0,63.0,88.0,0.21,15.0,1955-03-30 10:30:00,15,1.2998,50
22.0,63.0,88.0,0.21,15.0,1955-03-30 10:30:00,15,0.0290999999999999,100
23.0,66.0,91.0,1.25,15.0,1955-03-30 10:30:00,15,1.552,50
23.0,66.0,91.0,1.25,15.0,1955-03-30 10:30:00,15,0.14065,100
24.0,69.0,94.0,1.87,15.0,1955-03-30 10:30:00,15,2.5705,50
24.0,69.0,94.0,1.87,15.0,1955-03-30 10:30:00,15,0.3394999999999999,100
25.0,72.0,97.0,0.83,15.0,1955-03-30 10:30:00,15,3.5793,50
25.0,72.0,97.0,0.83,15.0,1955-03-30 10:30:00,15,0.4170999999999999,100
26.0,75.0,100.0,1.87,15.0,1955-03-30 10:30:00,15,2.3668,50
26.0,75.0,100.0,1.87,15.0,1955-03-30 10:30:00,15,0.582,100
26.0,75.0,100.0,1.87,15.0,1955-03-30 10:30:00,15,0.03395,200
27.0,78.0,103.0,1.25,15.0,1955-03-30 10:30:00,15,1.9109,50
27.0,78.0,103.0,1.25,15.0,1955-03-30 10:30:00,15,0.6887,100
27.0,78.0,103.0,1.25,15.0,1955-03-30 10:30:00,15,0.0679,200
28.0,81.0,106.0,2.08,15.0,1955-03-30 10:30:00,15,1.8139,50
28.0,81.0,106.0,2.08,15.0,1955-03-30 10:30:00,15,0.3201,100
28.0,81.0,106.0,2.08,15.0,1955-03-30 10:30:00,15,0.12125,200
29.0,84.0,109.0,1.45,15.0,1955-03-30 10:30:00,15,2.2795,50
29.0,84.0,109.0,1.45,15.0,1955-03-30 10:30:00,15,0.3201,100
29.0,84.0,109.0,1.45,15.0,1955-03-30 10:30:00,15,0.03395,200
30.0,87.0,112.0,0.41,15.0,1955-03-30 10:30:00,15,2.0467,50
30.0,87.0,112.0,0.41,15.0,1955-03-30 10:30:00,15,0.2231,100
30.0,87.0,112.0,0.41,15.0,1955-03-30 10:30:00,15,0.0436499999999999,200
31.0,90.0,115.0,4.15,15.0,1955-03-30 10:30:00,15,3.5114,50
31.0,90.0,115.0,4.15,15.0,1955-03-30 10:30:00,15,0.4655999999999999,100
31.0,90.0,115.0,4.15,15.0,1955-03-30 10:30:00,15,0.11155,200
32.0,93.0,118.0,3.53,15.0,1955-03-30 10:30:00,15,2.6287,50
32.0,93.0,118.0,3.53,15.0,1955-03-30 10:30:00,15,1.0573,100
32.0,93.0,118.0,3.53,15.0,1955-03-30 10:30:00,15,0.07275,200
33.0,96.0,121.0,1.04,15.0,1955-03-30 10:30:00,15,3.4532,50
33.0,96.0,121.0,1.04,15.0,1955-03-30 10:30:00,15,0.3783,100
33.0,96.0,121.0,1.04,15.0,1955-03-30 10:30:00,15,0.0194,200
34.0,99.0,124.0,1.66,15.0,1955-03-30 10:30:00,15,3.1428000000000003,50
34.0,99.0,124.0,1.66,15.0,1955-03-30 10:30:00,15,0.2327999999999999,100
34.0,99.0,124.0,1.66,15.0,1955-03-30 10:30:00,15,0.0388,200
35.0,102.0,127.0,2.49,15.0,1955-03-30 10:30:00,15,3.3077,50
35.0,102.0,127.0,2.49,15.0,1955-03-30 10:30:00,15,0.7178,100
35.0,102.0,127.0,2.49,15.0,1955-03-30 10:30:00,15,0.0388,200
36.0,105.0,130.0,3.11,15.0,1955-03-30 10:30:00,15,4.9276,50
36.0,105.0,130.0,3.11,15.0,1955-03-30 10:30:00,15,1.0088,100
36.0,105.0,130.0,3.11,15.0,1955-03-30 10:30:00,15,0.07275,200
37.0,108.0,133.0,2.49,15.0,1955-03-30 10:30:00,15,6.8579,50
37.0,108.0,133.0,2.49,15.0,1955-03-30 10:30:00,15,1.1931,100
37.0,108.0,133.0,2.49,15.0,1955-03-30 10:30:00,15,0.10185,200
38.0,111.0,136.0,2.49,15.0,1955-03-30 10:30:00,15,7.2071,50
38.0,111.0,136.0,2.49,15.0,1955-03-30 10:30:00,15,1.6296,100
38.0,111.0,136.0,2.49,15.0,1955-03-30 10:30:00,15,0.1261,200
39.0,114.0,139.0,3.73,15.0,1955-03-30 10:30:00,15,7.1974,50
39.0,114.0,139.0,3.73,15.0,1955-03-30 10:30:00,15,1.7557,100
39.0,114.0,139.0,3.73,15.0,1955-03-30 10:30:00,15,0.3491999999999999,200
40.0,117.0,142.0,3.94,15.0,1955-03-30 10:30:00,15,5.7036,50
40.0,117.0,142.0,3.94,15.0,1955-03-30 10:30:00,15,1.6586999999999998,100
40.0,117.0,142.0,3.94,15.0,1955-03-30 10:30:00,15,0.3976999999999999,200
41.0,120.0,145.0,2.9,15.0,1955-03-30 10:30:00,15,3.395,50
41.0,120.0,145.0,2.9,15.0,1955-03-30 10:30:00,15,1.746,100
41.0,120.0,145.0,2.9,15.0,1955-03-30 10:30:00,15,0.3201,200
42.0,123.0,148.0,2.08,15.0,1955-03-30 10:30:00,15,3.0846,50
42.0,123.0,148.0,2.08,15.0,1955-03-30 10:30:00,15,1.6975,100
42.0,123.0,148.0,2.08,15.0,1955-03-30 10:30:00,15,0.291,200
43.0,126.0,151.0,3.53,15.0,1955-03-30 10:30:00,15,4.3553,50
43.0,126.0,151.0,3.53,15.0,1955-03-30 10:30:00,15,1.1252,100
43.0,126.0,151.0,3.53,15.0,1955-03-30 10:30:00,15,0.17945,200
44.0,129.0,154.0,3.94,15.0,1955-03-30 10:30:00,15,4.4814,50
44.0,129.0,154.0,3.94,15.0,1955-03-30 10:30:00,15,1.1543,100
44.0,129.0,154.0,3.94,15.0,1955-03-30 10:30:00,15,0.194,200
45.0,132.0,157.0,4.15,15.0,1955-03-30 10:30:00,15,3.9091,50
45.0,132.0,157.0,4.15,15.0,1955-03-30 10:30:00,15,1.261,100
45.0,132.0,157.0,4.15,15.0,1955-03-30 10:30:00,15,0.18915,200
46.0,135.0,160.0,7.05,15.0,1955-03-30 10:30:00,15,5.141,50
46.0,135.0,160.0,7.05,15.0,1955-03-30 10:30:00,15,1.0864,100
46.0,135.0,160.0,7.05,15.0,1955-03-30 10:30:00,15,0.3394999999999999,200
47.0,138.0,163.0,5.81,15.0,1955-03-30 10:30:00,15,5.955799999999999,50
47.0,138.0,163.0,5.81,15.0,1955-03-30 10:30:00,15,1.9788,100
47.0,138.0,163.0,5.81,15.0,1955-03-30 10:30:00,15,0.4947,200
48.0,141.0,166.0,6.43,15.0,1955-03-30 10:30:00,15,6.0722,50
48.0,141.0,166.0,6.43,15.0,1955-03-30 10:30:00,15,2.4735,100
48.0,141.0,166.0,6.43,15.0,1955-03-30 10:30:00,15,0.6692999999999999,200
49.0,144.0,169.0,4.56,15.0,1955-03-30 10:30:00,15,8.3323,50
49.0,144.0,169.0,4.56,15.0,1955-03-30 10:30:00,15,2.3377,100
49.0,144.0,169.0,4.56,15.0,1955-03-30 10:30:00,15,0.6111,200
50.0,147.0,172.0,4.98,15.0,1955-03-30 10:30:00,15,12.222,50
50.0,147.0,172.0,4.98,15.0,1955-03-30 10:30:00,15,2.3862,100
50.0,147.0,172.0,4.98,15.0,1955-03-30 10:30:00,15,0.6013999999999999,200
51.0,150.0,175.0,7.05,15.0,1955-03-30 10:30:00,15,8.662099999999999,50
51.0,150.0,175.0,7.05,15.0,1955-03-30 10:30:00,15,2.5996,100
51.0,150.0,175.0,7.05,15.0,1955-03-30 10:30:00,15,0.6692999999999999,200
52.0,153.0,178.0,3.94,15.0,1955-03-30 10:30:00,15,5.276800000000001,50
52.0,153.0,178.0,3.94,15.0,1955-03-30 10:30:00,15,1.8236,100
52.0,153.0,178.0,3.94,15.0,1955-03-30 10:30:00,15,0.5141,200
53.0,156.0,181.0,1.04,15.0,1955-03-30 10:30:00,15,2.9391,50
53.0,156.0,181.0,1.04,15.0,1955-03-30 10:30:00,15,1.0379,100
53.0,156.0,181.0,1.04,15.0,1955-03-30 10:30:00,15,0.2813,200
54.0,159.0,184.0,0.83,15.0,1955-03-30 10:30:00,15,1.9109,50
54.0,159.0,184.0,0.83,15.0,1955-03-30 10:30:00,15,0.6402,100
54.0,159.0,184.0,0.83,15.0,1955-03-30 10:30:00,15,0.2425,200
55.0,162.0,187.0,,15.0,1955-03-30 10:30:00,15,1.9885,50
55.0,162.0,187.0,,15.0,1955-03-30 10:30:00,15,0.7469,100
55.0,162.0,187.0,,15.0,1955-03-30 10:30:00,15,0.1552,200
56.0,165.0,190.0,,15.0,1955-03-30 10:30:00,15,2.0661,50
56.0,165.0,190.0,,15.0,1955-03-30 10:30:00,15,0.5238,100
56.0,165.0,190.0,,15.0,1955-03-30 10:30:00,15,0.13095,200
57.0,168.0,193.0,,15.0,1955-03-30 10:30:00,15,1.6004999999999998,50
57.0,168.0,193.0,,15.0,1955-03-30 10:30:00,15,0.5141,100
57.0,168.0,193.0,,15.0,1955-03-30 10:30:00,15,0.13095,200
58.0,171.0,196.0,0.41,15.0,1955-03-30 10:30:00,15,0.4558999999999999,50
58.0,171.0,196.0,0.41,15.0,1955-03-30 10:30:00,15,0.3491999999999999,100
58.0,171.0,196.0,0.41,15.0,1955-03-30 10:30:00,15,0.0679,200
59.0,174.0,199.0,,15.0,1955-03-30 10:30:00,15,0.1455,50
59.0,174.0,199.0,,15.0,1955-03-30 10:30:00,15,0.2813,100
60.0,177.0,202.0,,15.0,1955-03-30 10:30:00,15,0.03395,50
60.0,177.0,202.0,,15.0,1955-03-30 10:30:00,15,0.0290999999999999,100
11.0,30.0,55.0,0.21,16.0,1955-03-31 20:40:00,16,0.0095,50
12.0,33.0,58.0,,16.0,1955-03-31 20:40:00,16,0.0095,50
13.0,36.0,61.0,0.21,16.0,1955-03-31 20:40:00,16,0.0284999999999999,50
14.0,39.0,64.0,,16.0,1955-03-31 20:40:00,16,0.02375,50
15.0,42.0,67.0,,16.0,1955-03-31 20:40:00,16,0.05225,50
16.0,45.0,70.0,,16.0,1955-03-31 20:40:00,16,0.019,50
16.0,45.0,70.0,,16.0,1955-03-31 20:40:00,16,0.00475,100
17.0,48.0,73.0,,16.0,1955-03-31 20:40:00,16,0.07125,50
17.0,48.0,73.0,,16.0,1955-03-31 20:40:00,16,0.019,100
18.0,51.0,76.0,,16.0,1955-03-31 20:40:00,16,0.0427499999999999,50
18.0,51.0,76.0,,16.0,1955-03-31 20:40:00,16,0.0095,100
19.0,54.0,79.0,0.41,16.0,1955-03-31 20:40:00,16,0.0475,50
19.0,54.0,79.0,0.41,16.0,1955-03-31 20:40:00,16,0.0142499999999999,100
20.0,57.0,82.0,0.21,16.0,1955-03-31 20:40:00,16,0.3989999999999999,50
20.0,57.0,82.0,0.21,16.0,1955-03-31 20:40:00,16,0.019,100
21.0,60.0,85.0,1.25,16.0,1955-03-31 20:40:00,16,1.444,50
21.0,60.0,85.0,1.25,16.0,1955-03-31 20:40:00,16,0.0284999999999999,100
22.0,63.0,88.0,3.11,16.0,1955-03-31 20:40:00,16,2.3655,50
22.0,63.0,88.0,3.11,16.0,1955-03-31 20:40:00,16,0.209,100
22.0,63.0,88.0,3.11,16.0,1955-03-31 20:40:00,16,0.00475,200
23.0,66.0,91.0,4.98,16.0,1955-03-31 20:40:00,16,4.0565,50
23.0,66.0,91.0,4.98,16.0,1955-03-31 20:40:00,16,0.4085,100
23.0,66.0,91.0,4.98,16.0,1955-03-31 20:40:00,16,0.019,200
24.0,69.0,94.0,8.92,16.0,1955-03-31 20:40:00,16,6.327,50
24.0,69.0,94.0,8.92,16.0,1955-03-31 20:40:00,16,0.741,100
24.0,69.0,94.0,8.92,16.0,1955-03-31 20:40:00,16,0.0569999999999999,200
25.0,72.0,97.0,4.98,16.0,1955-03-31 20:40:00,16,11.4,50
25.0,72.0,97.0,4.98,16.0,1955-03-31 20:40:00,16,1.8905,100
25.0,72.0,97.0,4.98,16.0,1955-03-31 20:40:00,16,0.17575,200
26.0,75.0,100.0,10.16,16.0,1955-03-31 20:40:00,16,14.44,50
26.0,75.0,100.0,10.16,16.0,1955-03-31 20:40:00,16,5.13,100
26.0,75.0,100.0,10.16,16.0,1955-03-31 20:40:00,16,0.5605,200
27.0,78.0,103.0,13.9,16.0,1955-03-31 20:40:00,16,15.579999999999998,50
27.0,78.0,103.0,13.9,16.0,1955-03-31 20:40:00,16,6.2605,100
27.0,78.0,103.0,13.9,16.0,1955-03-31 20:40:00,16,1.4249999999999998,200
28.0,81.0,106.0,15.14,16.0,1955-03-31 20:40:00,16,15.579999999999998,50
28.0,81.0,106.0,15.14,16.0,1955-03-31 20:40:00,16,6.555,100
28.0,81.0,106.0,15.14,16.0,1955-03-31 20:40:00,16,2.1185,200
29.0,84.0,109.0,6.43,16.0,1955-03-31 20:40:00,16,17.67,50
29.0,84.0,109.0,6.43,16.0,1955-03-31 20:40:00,16,7.068,100
29.0,84.0,109.0,6.43,16.0,1955-03-31 20:40:00,16,2.4225,200
30.0,87.0,112.0,5.6,16.0,1955-03-31 20:40:00,16,18.05,50
30.0,87.0,112.0,5.6,16.0,1955-03-31 20:40:00,16,5.453,100
30.0,87.0,112.0,5.6,16.0,1955-03-31 20:40:00,16,2.0235,200
31.0,90.0,115.0,4.77,16.0,1955-03-31 20:40:00,16,15.105,50
31.0,90.0,115.0,4.77,16.0,1955-03-31 20:40:00,16,3.61,100
31.0,90.0,115.0,4.77,16.0,1955-03-31 20:40:00,16,1.216,200
32.0,93.0,118.0,5.19,16.0,1955-03-31 20:40:00,16,10.545,50
32.0,93.0,118.0,5.19,16.0,1955-03-31 20:40:00,16,2.5555,100
32.0,93.0,118.0,5.19,16.0,1955-03-31 20:40:00,16,0.5795,200
33.0,96.0,121.0,3.94,16.0,1955-03-31 20:40:00,16,5.89,50
33.0,96.0,121.0,3.94,16.0,1955-03-31 20:40:00,16,2.0045,100
33.0,96.0,121.0,3.94,16.0,1955-03-31 20:40:00,16,0.17575,200
34.0,99.0,124.0,2.07,16.0,1955-03-31 20:40:00,16,3.154,50
34.0,99.0,124.0,2.07,16.0,1955-03-31 20:40:00,16,1.1969999999999998,100
34.0,99.0,124.0,2.07,16.0,1955-03-31 20:40:00,16,0.06175,200
35.0,102.0,127.0,2.7,16.0,1955-03-31 20:40:00,16,2.4035,50
35.0,102.0,127.0,2.7,16.0,1955-03-31 20:40:00,16,0.4654999999999999,100
35.0,102.0,127.0,2.7,16.0,1955-03-31 20:40:00,16,0.038,200
36.0,105.0,130.0,1.25,16.0,1955-03-31 20:40:00,16,2.375,50
36.0,105.0,130.0,1.25,16.0,1955-03-31 20:40:00,16,0.09025,100
36.0,105.0,130.0,1.25,16.0,1955-03-31 20:40:00,16,0.00475,200
37.0,108.0,133.0,1.66,16.0,1955-03-31 20:40:00,16,1.387,50
37.0,108.0,133.0,1.66,16.0,1955-03-31 20:40:00,16,0.0427499999999999,100
38.0,111.0,136.0,1.45,16.0,1955-03-31 20:40:00,16,0.4275,50
38.0,111.0,136.0,1.45,16.0,1955-03-31 20:40:00,16,0.02375,100
39.0,114.0,139.0,0.41,16.0,1955-03-31 20:40:00,16,0.02375,50
39.0,114.0,139.0,0.41,16.0,1955-03-31 20:40:00,16,0.0095,100
40.0,117.0,142.0,0.21,16.0,1955-03-31 20:40:00,16,0.03325,50
40.0,117.0,142.0,0.21,16.0,1955-03-31 20:40:00,16,0.0095,100
18.0,51.0,76.0,1.87,17.0,1955-03-31 22:15:00,17,0.2064,50
19.0,54.0,79.0,0.62,17.0,1955-03-31 22:15:00,17,2.5248,50
20.0,57.0,82.0,3.73,17.0,1955-03-31 22:15:00,17,5.9136,50
20.0,57.0,82.0,3.73,17.0,1955-03-31 22:15:00,17,0.0528,100
21.0,60.0,85.0,6.22,17.0,1955-03-31 22:15:00,17,11.232,50
21.0,60.0,85.0,6.22,17.0,1955-03-31 22:15:00,17,0.432,100
22.0,63.0,88.0,11.0,17.0,1955-03-31 22:15:00,17,24.96,50
22.0,63.0,88.0,11.0,17.0,1955-03-31 22:15:00,17,4.7136,100
22.0,63.0,88.0,11.0,17.0,1955-03-31 22:15:00,17,0.0431999999999999,200
23.0,66.0,91.0,10.17,17.0,1955-03-31 22:15:00,17,47.80799999999999,50
23.0,66.0,91.0,10.17,17.0,1955-03-31 22:15:00,17,12.096,100
23.0,66.0,91.0,10.17,17.0,1955-03-31 22:15:00,17,0.8256,200
24.0,69.0,94.0,9.75,17.0,1955-03-31 22:15:00,17,49.248,50
24.0,69.0,94.0,9.75,17.0,1955-03-31 22:15:00,17,29.856,100
24.0,69.0,94.0,9.75,17.0,1955-03-31 22:15:00,17,6.7488,200
25.0,72.0,97.0,11.41,17.0,1955-03-31 22:15:00,17,57.504,50
25.0,72.0,97.0,11.41,17.0,1955-03-31 22:15:00,17,31.104,100
25.0,72.0,97.0,11.41,17.0,1955-03-31 22:15:00,17,13.536,200
26.0,75.0,100.0,15.97,17.0,1955-03-31 22:15:00,17,53.184,50
26.0,75.0,100.0,15.97,17.0,1955-03-31 22:15:00,17,23.232,100
26.0,75.0,100.0,15.97,17.0,1955-03-31 22:15:00,17,9.12,200
27.0,78.0,103.0,11.83,17.0,1955-03-31 22:15:00,17,43.104,50
27.0,78.0,103.0,11.83,17.0,1955-03-31 22:15:00,17,14.496,100
27.0,78.0,103.0,11.83,17.0,1955-03-31 22:15:00,17,3.0528,200
28.0,81.0,106.0,12.56,17.0,1955-03-31 22:15:00,17,19.296,50
28.0,81.0,106.0,12.56,17.0,1955-03-31 22:15:00,17,4.329599999999999,100
28.0,81.0,106.0,12.56,17.0,1955-03-31 22:15:00,17,0.6432,200
29.0,84.0,109.0,0.93,17.0,1955-03-31 22:15:00,17,8.16,50
29.0,84.0,109.0,0.93,17.0,1955-03-31 22:15:00,17,0.528,100
29.0,84.0,109.0,0.93,17.0,1955-03-31 22:15:00,17,0.0288,200
30.0,87.0,112.0,0.62,17.0,1955-03-31 22:15:00,17,3.9648,50
30.0,87.0,112.0,0.62,17.0,1955-03-31 22:15:00,17,0.1007999999999999,100
31.0,90.0,115.0,0.62,17.0,1955-03-31 22:15:00,17,3.2448,50
32.0,93.0,118.0,0.21,17.0,1955-03-31 22:15:00,17,1.392,50
33.0,96.0,121.0,,17.0,1955-03-31 22:15:00,17,0.0912,50
34.0,99.0,124.0,0.21,17.0,1955-03-31 22:15:00,17,0.0096,50
35.0,102.0,127.0,0.21,17.0,1955-03-31 22:15:00,17,0.0336,50
6.0,15.0,40.0,1.04,18.0,1955-06-13 20:35:00,18,0.49,50
7.0,18.0,43.0,1.86,18.0,1955-06-13 20:35:00,18,2.5578,50
7.0,18.0,43.0,1.86,18.0,1955-06-13 20:35:00,18,0.0343,100
8.0,21.0,46.0,3.1,18.0,1955-06-13 20:35:00,18,5.8604,50
8.0,21.0,46.0,3.1,18.0,1955-06-13 20:35:00,18,0.294,100
8.0,21.0,46.0,3.1,18.0,1955-06-13 20:35:00,18,0.0343,200
9.0,24.0,49.0,4.14,18.0,1955-06-13 20:35:00,18,10.878,50
9.0,24.0,49.0,4.14,18.0,1955-06-13 20:35:00,18,1.1172,100
9.0,24.0,49.0,4.14,18.0,1955-06-13 20:35:00,18,0.1862,200
10.0,27.0,52.0,7.66,18.0,1955-06-13 20:35:00,18,19.306,50
10.0,27.0,52.0,7.66,18.0,1955-06-13 20:35:00,18,3.8416,100
10.0,27.0,52.0,7.66,18.0,1955-06-13 20:35:00,18,0.49,200
11.0,30.0,55.0,5.38,18.0,1955-06-13 20:35:00,18,36.358,50
11.0,30.0,55.0,5.38,18.0,1955-06-13 20:35:00,18,8.7024,100
11.0,30.0,55.0,5.38,18.0,1955-06-13 20:35:00,18,1.715,200
12.0,33.0,58.0,12.42,18.0,1955-06-13 20:35:00,18,37.436,50
12.0,33.0,58.0,12.42,18.0,1955-06-13 20:35:00,18,14.504,100
12.0,33.0,58.0,12.42,18.0,1955-06-13 20:35:00,18,3.2732,200
13.0,36.0,61.0,7.87,18.0,1955-06-13 20:35:00,18,32.63399999999999,50
13.0,36.0,61.0,7.87,18.0,1955-06-13 20:35:00,18,13.425999999999998,100
13.0,36.0,61.0,7.87,18.0,1955-06-13 20:35:00,18,3.5966,200
14.0,39.0,64.0,9.94,18.0,1955-06-13 20:35:00,18,27.93,50
14.0,39.0,64.0,9.94,18.0,1955-06-13 20:35:00,18,9.0846,100
14.0,39.0,64.0,9.94,18.0,1955-06-13 20:35:00,18,2.5382,200
15.0,42.0,67.0,6.83,18.0,1955-06-13 20:35:00,18,22.834,50
15.0,42.0,67.0,6.83,18.0,1955-06-13 20:35:00,18,8.1046,100
15.0,42.0,67.0,6.83,18.0,1955-06-13 20:35:00,18,1.9502,200
16.0,45.0,70.0,8.9,18.0,1955-06-13 20:35:00,18,29.204,50
16.0,45.0,70.0,8.9,18.0,1955-06-13 20:35:00,18,6.3798,100
16.0,45.0,70.0,8.9,18.0,1955-06-13 20:35:00,18,1.2446,200
17.0,48.0,73.0,6.62,18.0,1955-06-13 20:35:00,18,16.072,50
17.0,48.0,73.0,6.62,18.0,1955-06-13 20:35:00,18,3.871,100
17.0,48.0,73.0,6.62,18.0,1955-06-13 20:35:00,18,0.5292,200
18.0,51.0,76.0,7.66,18.0,1955-06-13 20:35:00,18,10.976,50
18.0,51.0,76.0,7.66,18.0,1955-06-13 20:35:00,18,1.7248,100
18.0,51.0,76.0,7.66,18.0,1955-06-13 20:35:00,18,0.147,200
19.0,54.0,79.0,5.18,18.0,1955-06-13 20:35:00,18,5.7428,50
19.0,54.0,79.0,5.18,18.0,1955-06-13 20:35:00,18,0.1666,100
19.0,54.0,79.0,5.18,18.0,1955-06-13 20:35:00,18,0.0294,200
20.0,57.0,82.0,1.86,18.0,1955-06-13 20:35:00,18,2.2148,50
20.0,57.0,82.0,1.86,18.0,1955-06-13 20:35:00,18,0.0294,100
21.0,60.0,85.0,2.9,18.0,1955-06-13 20:35:00,18,0.245,50
22.0,63.0,88.0,1.66,18.0,1955-06-13 20:35:00,18,0.098,50
9.0,24.0,49.0,0.21,19.0,1955-06-13 22:40:00,19,0.0290999999999999,50
10.0,27.0,52.0,0.21,19.0,1955-06-13 22:40:00,19,0.0290999999999999,50
11.0,30.0,55.0,0.41,19.0,1955-06-13 22:40:00,19,0.12125,50
12.0,33.0,58.0,0.41,19.0,1955-06-13 22:40:00,19,0.3104,50
12.0,33.0,58.0,0.41,19.0,1955-06-13 22:40:00,19,0.0097,100
13.0,36.0,61.0,0.21,19.0,1955-06-13 22:40:00,19,1.2707,50
13.0,36.0,61.0,0.21,19.0,1955-06-13 22:40:00,19,0.0097,100
14.0,39.0,64.0,2.28,19.0,1955-06-13 22:40:00,19,1.8818,50
14.0,39.0,64.0,2.28,19.0,1955-06-13 22:40:00,19,0.09215,100
15.0,42.0,67.0,2.9,19.0,1955-06-13 22:40:00,19,2.9682,50
15.0,42.0,67.0,2.9,19.0,1955-06-13 22:40:00,19,0.2716,100
16.0,45.0,70.0,4.14,19.0,1955-06-13 22:40:00,19,5.3641000000000005,50
16.0,45.0,70.0,4.14,19.0,1955-06-13 22:40:00,19,0.3783,100
17.0,48.0,73.0,3.73,19.0,1955-06-13 22:40:00,19,9.2635,50
17.0,48.0,73.0,3.73,19.0,1955-06-13 22:40:00,19,1.5907999999999998,100
17.0,48.0,73.0,3.73,19.0,1955-06-13 22:40:00,19,0.024,200
18.0,51.0,76.0,6.21,19.0,1955-06-13 22:40:00,19,17.169,50
18.0,51.0,76.0,6.21,19.0,1955-06-13 22:40:00,19,3.4047,100
18.0,51.0,76.0,6.21,19.0,1955-06-13 22:40:00,19,0.5376000000000001,200
19.0,54.0,79.0,7.25,19.0,1955-06-13 22:40:00,19,23.28,50
19.0,54.0,79.0,7.25,19.0,1955-06-13 22:40:00,19,5.1216,100
19.0,54.0,79.0,7.25,19.0,1955-06-13 22:40:00,19,1.152,200
20.0,57.0,82.0,7.45,19.0,1955-06-13 22:40:00,19,25.996,50
20.0,57.0,82.0,7.45,19.0,1955-06-13 22:40:00,19,7.0519,100
20.0,57.0,82.0,7.45,19.0,1955-06-13 22:40:00,19,2.016,200
21.0,60.0,85.0,7.04,19.0,1955-06-13 22:40:00,19,33.659,50
